Date,GWP,info
01/10/16 07:59 PM,0.249155420837834,
01/10/16 08:59 PM,0.253356943493361,
01/10/16 09:59 PM,0.264771329445028,
01/10/16 10:59 PM,0.290392242829489,
01/11/16 12:00 AM,0.264857938262775,
01/11/16 12:59 AM,0.253502979280324,
01/11/16 01:59 AM,0.227950103990553,
01/11/16 02:59 AM,0.215721135966687,
01/11/16 03:59 AM,0.215496124253282,
01/11/16 04:59 AM,0.265683707010072,
01/11/16 05:59 AM,0.289598300735619,
01/11/16 06:59 AM,0.263280750977955,
01/11/16 07:59 AM,0.239793651423514,
01/11/16 08:59 AM,0.241514637612317,
01/11/16 09:59 AM,0.241220925982822,
01/11/16 10:59 AM,0.23663550592901,
01/11/16 11:59 AM,0.247001666096422,
01/11/16 12:59 PM,0.249028254681617,
01/11/16 01:59 PM,0.24774947834775,
01/11/16 02:59 PM,0.253872437969159,
01/11/16 03:59 PM,0.246984007730468,
01/11/16 04:59 PM,0.252855951019826,
01/11/16 05:59 PM,0.267834943316443,
01/11/16 06:59 PM,0.286537902335673,
01/11/16 07:59 PM,0.331366389944053,
01/11/16 08:59 PM,0.32635960770472,
01/11/16 09:59 PM,0.328573239915927,
01/11/16 10:59 PM,0.304890283060299,
01/12/16 12:00 AM,0.286102339899522,
01/12/16 12:59 AM,0.256174259329718,
01/12/16 01:59 AM,0.250433234505958,
01/12/16 02:59 AM,0.223972223374549,
01/12/16 03:59 AM,0.226039968309702,
01/12/16 04:59 AM,0.239730921720717,
01/12/16 05:59 AM,0.274122096026373,
01/12/16 06:59 AM,0.302339757091288,
01/12/16 07:59 AM,0.280760040598909,
01/12/16 08:59 AM,0.268009711283227,
01/12/16 09:59 AM,0.277236662217224,
01/12/16 10:59 AM,0.29148180348452,
01/12/16 11:59 AM,0.305956127550063,
01/12/16 12:59 PM,0.310096558842751,
01/12/16 01:59 PM,0.308196510547349,
01/12/16 02:59 PM,0.297099196197282,
01/12/16 03:59 PM,0.288255662370058,
01/12/16 04:59 PM,0.273892841473007,
01/12/16 05:59 PM,0.27879757194228,
01/12/16 06:59 PM,0.298063949029651,
01/12/16 07:59 PM,0.314043000607595,
01/12/16 08:59 PM,0.333230383299019,
01/12/16 09:59 PM,0.328985123371076,
01/12/16 10:59 PM,0.329007090890182,
01/13/16 12:00 AM,0.3256866733664,
01/13/16 12:59 AM,0.330257931546119,
01/13/16 01:59 AM,0.319654875607386,
01/13/16 02:59 AM,0.311707544421311,
01/13/16 03:59 AM,0.309704512158178,
01/13/16 04:59 AM,0.322207647641366,
01/13/16 05:59 AM,0.33938908825071,
01/13/16 06:59 AM,0.303981006241442,
